username,repo_name,stars,repo_url
aws,serverless-application-model,8600,https://github.com/topics/aws/serverless-application-model
apex,up,8500,https://github.com/topics/apex/up
google,go-cloud,8400,https://github.com/topics/google/go-cloud
aws,aws-sdk-go,7600,https://github.com/topics/aws/aws-sdk-go
GoogleCloudPlatform,terraformer,7600,https://github.com/topics/GoogleCloudPlatform/terraformer
hashicorp,terraform-provider-aws,7300,https://github.com/topics/hashicorp/terraform-provider-aws
aws,aws-sdk-js,7000,https://github.com/topics/aws/aws-sdk-js
aws,amazon-sagemaker-examples,6900,https://github.com/topics/aws/amazon-sagemaker-examples
serverless-stack,serverless-stack,6800,https://github.com/topics/serverless-stack/serverless-stack
infracost,infracost,6700,https://github.com/topics/infracost/infracost
awslabs,aws-shell,6600,https://github.com/topics/awslabs/aws-shell
99designs,aws-vault,6300,https://github.com/topics/99designs/aws-vault
gruntwork-io,terratest,6100,https://github.com/topics/gruntwork-io/terratest
aws,aws-sam-cli,6000,https://github.com/topics/aws/aws-sam-cli
spulec,moto,5900,https://github.com/topics/spulec/moto
midwayjs,midway,5700,https://github.com/topics/midwayjs/midway
prowler-cloud,prowler,5700,https://github.com/topics/prowler-cloud/prowler
bregman-arie,devops-exercises,25000,https://github.com/topics/bregman-arie/devops-exercises
microsoft,recommenders,13300,https://github.com/topics/microsoft/recommenders
ramitsurana,awesome-kubernetes,12800,https://github.com/topics/ramitsurana/awesome-kubernetes
pulumi,pulumi,12600,https://github.com/topics/pulumi/pulumi
Azure,azure-quickstart-templates,11800,https://github.com/topics/Azure/azure-quickstart-templates
mozilla,sops,9900,https://github.com/topics/mozilla/sops
caprover,caprover,8700,https://github.com/topics/caprover/caprover
microsoft,computervision-recipes,8500,https://github.com/topics/microsoft/computervision-recipes
google,go-cloud,8400,https://github.com/topics/google/go-cloud
microsoft,azuredatastudio,6800,https://github.com/topics/microsoft/azuredatastudio
infracost,infracost,6700,https://github.com/topics/infracost/infracost
node-formidable,formidable,6200,https://github.com/topics/node-formidable/formidable
midwayjs,midway,5700,https://github.com/topics/midwayjs/midway
thangchung,clean-code-dotnet,5000,https://github.com/topics/thangchung/clean-code-dotnet
aquasecurity,tfsec,4600,https://github.com/topics/aquasecurity/tfsec
bridgecrewio,checkov,4300,https://github.com/topics/bridgecrewio/checkov
cloud-custodian,cloud-custodian,4200,https://github.com/topics/cloud-custodian/cloud-custodian
nccgroup,ScoutSuite,4300,https://github.com/topics/nccgroup/ScoutSuite
Azure,autorest,3800,https://github.com/topics/Azure/autorest
Azure,azure-sdk-for-net,3700,https://github.com/topics/Azure/azure-sdk-for-net
simov,grant,3600,https://github.com/topics/simov/grant
hashicorp,terraform-provider-azurerm,3400,https://github.com/topics/hashicorp/terraform-provider-azurerm
microsoft,SynapseML,3300,https://github.com/topics/microsoft/SynapseML
Azure,MachineLearningNotebooks,3300,https://github.com/topics/Azure/MachineLearningNotebooks
Azure,azure-powershell,3100,https://github.com/topics/Azure/azure-powershell
Azure,azure-cli,3100,https://github.com/topics/Azure/azure-cli
Azure,azure-sdk-for-python,2800,https://github.com/topics/Azure/azure-sdk-for-python
APIs-guru,openapi-directory,2800,https://github.com/topics/APIs-guru/openapi-directory
mlabouardy,komiser,2800,https://github.com/topics/mlabouardy/komiser
learntocloud,learn-to-cloud,2700,https://github.com/topics/learntocloud/learn-to-cloud
babel,babel,40900,https://github.com/topics/babel/babel
nylas,nylas-mail,24600,https://github.com/topics/nylas/nylas-mail
swc-project,swc,22300,https://github.com/topics/swc-project/swc
kriasoft,react-starter-kit,21200,https://github.com/topics/kriasoft/react-starter-kit
avajs,ava,19800,https://github.com/topics/avajs/ava
electron-react-boilerplate,electron-react-boilerplate,19700,https://github.com/topics/electron-react-boilerplate/electron-react-boilerplate
SimulatedGREG,electron-vue,14900,https://github.com/topics/SimulatedGREG/electron-vue
grab,front-end-guide,14400,https://github.com/topics/grab/front-end-guide
jamiebuilds,babel-handbook,11000,https://github.com/topics/jamiebuilds/babel-handbook
grommet,grommet,7900,https://github.com/topics/grommet/grommet
developit,htm,7600,https://github.com/topics/developit/htm
angular-fullstack,generator-angular-fullstack,6100,https://github.com/topics/angular-fullstack/generator-angular-fullstack
ben-rogerson,twin.macro,5800,https://github.com/topics/ben-rogerson/twin.macro
documentationjs,documentation,5500,https://github.com/topics/documentationjs/documentation
insin,nwb,5500,https://github.com/topics/insin/nwb
egoist,poi,5300,https://github.com/topics/egoist/poi
thinkjs,thinkjs,5300,https://github.com/topics/thinkjs/thinkjs
transitive-bullshit,create-react-library,4700,https://github.com/topics/transitive-bullshit/create-react-library
fkling,astexplorer,4700,https://github.com/topics/fkling/astexplorer
babel,babel-loader,4600,https://github.com/topics/babel/babel-loader
duxianwei520,react,4500,https://github.com/topics/duxianwei520/react
jaredpalmer,backpack,4500,https://github.com/topics/jaredpalmer/backpack
babel,minify,4300,https://github.com/topics/babel/minify
thx,gogocode,3300,https://github.com/topics/thx/gogocode
tleunen,babel-plugin-module-resolver,3200,https://github.com/topics/tleunen/babel-plugin-module-resolver
andywer,webpack-blocks,3000,https://github.com/topics/andywer/webpack-blocks
babel,babel-eslint,3000,https://github.com/topics/babel/babel-eslint
privatenumber,esbuild-loader,2900,https://github.com/topics/privatenumber/esbuild-loader
kunalkapadia,express-mongoose-es6-rest-api,2800,https://github.com/topics/kunalkapadia/express-mongoose-es6-rest-api
Atyantik,react-pwa,2500,https://github.com/topics/Atyantik/react-pwa
jlevy,the-art-of-command-line,107000,https://github.com/topics/jlevy/the-art-of-command-line
nvm-sh,nvm,58200,https://github.com/topics/nvm-sh/nvm
junegunn,fzf,44700,https://github.com/topics/junegunn/fzf
google,zx,31500,https://github.com/topics/google/zx
dylanaraps,pure-bash-bible,31100,https://github.com/topics/dylanaraps/pure-bash-bible
koalaman,shellcheck,28900,https://github.com/topics/koalaman/shellcheck
LeCoupa,awesome-cheatsheets,28800,https://github.com/topics/LeCoupa/awesome-cheatsheets
mathiasbynens,dotfiles,27900,https://github.com/topics/mathiasbynens/dotfiles
acmesh-official,acme.sh,26800,https://github.com/topics/acmesh-official/acme.sh
starship,starship,26600,https://github.com/topics/starship/starship
alebcay,awesome-shell,23600,https://github.com/topics/alebcay/awesome-shell
jaywcjlove,linux-command,18700,https://github.com/topics/jaywcjlove/linux-command
withfig,autocomplete,18100,https://github.com/topics/withfig/autocomplete
dylanaraps,neofetch,15300,https://github.com/topics/dylanaraps/neofetch
Nyr,openvpn-install,15100,https://github.com/topics/Nyr/openvpn-install
rbenv,rbenv,14200,https://github.com/topics/rbenv/rbenv
powerline,powerline,13300,https://github.com/topics/powerline/powerline
shelljs,shelljs,13200,https://github.com/topics/shelljs/shelljs
Bash-it,bash-it,13000,https://github.com/topics/Bash-it/bash-it
faressoft,terminalizer,12700,https://github.com/topics/faressoft/terminalizer
jessfraz,dockerfiles,12600,https://github.com/topics/jessfraz/dockerfiles
denisidoro,navi,11100,https://github.com/topics/denisidoro/navi
direnv,direnv,9100,https://github.com/topics/direnv/direnv
carlospolop,PEASS-ng,8900,https://github.com/topics/carlospolop/PEASS-ng
skywind3000,awesome-cheatsheets,8900,https://github.com/topics/skywind3000/awesome-cheatsheets
rgcr,m-cli,8900,https://github.com/topics/rgcr/m-cli
alexanderepstein,Bash-Snippets,8700,https://github.com/topics/alexanderepstein/Bash-Snippets
kanaka,mal,8700,https://github.com/topics/kanaka/mal
angristan,openvpn-install,8100,https://github.com/topics/angristan/openvpn-install
extrawurst,gitui,8100,https://github.com/topics/extrawurst/gitui
bitcoin,bitcoin,64400,https://github.com/topics/bitcoin/bitcoin
ccxt,ccxt,24700,https://github.com/topics/ccxt/ccxt
freqtrade,freqtrade,17600,https://github.com/topics/freqtrade/freqtrade
HelloZeroNet,ZeroNet,17500,https://github.com/topics/HelloZeroNet/ZeroNet
askmike,gekko,9900,https://github.com/topics/askmike/gekko
bbfamily,abu,9000,https://github.com/topics/bbfamily/abu
solana-labs,solana,8700,https://github.com/topics/solana-labs/solana
lbryio,lbry-sdk,7200,https://github.com/topics/lbryio/lbry-sdk
dvf,blockchain,6900,https://github.com/topics/dvf/blockchain
lightningnetwork,lnd,6100,https://github.com/topics/lightningnetwork/lnd
spesmilo,electrum,5700,https://github.com/topics/spesmilo/electrum
butor,blackbird,5600,https://github.com/topics/butor/blackbird
btcsuite,btcd,4800,https://github.com/topics/btcsuite/btcd
bitcoinjs,bitcoinjs-lib,4600,https://github.com/topics/bitcoinjs/bitcoinjs-lib
bitcoinj,bitcoinj,4300,https://github.com/topics/bitcoinj/bitcoinj
bisq-network,bisq,4000,https://github.com/topics/bisq-network/bisq
jesse-ai,jesse,3900,https://github.com/topics/jesse-ai/jesse
michaelgrosner,tribeca,3700,https://github.com/topics/michaelgrosner/tribeca
RomelTorres,alpha_vantage,3600,https://github.com/topics/RomelTorres/alpha_vantage
btcpayserver,btcpayserver,3600,https://github.com/topics/btcpayserver/btcpayserver
Zheaoli,awesome-coins,3600,https://github.com/topics/Zheaoli/awesome-coins
bitpay,wallet,3500,https://github.com/topics/bitpay/wallet
Jeiwan,blockchain_go,3400,https://github.com/topics/Jeiwan/blockchain_go
SqueezerIO,squeezer,3300,https://github.com/topics/SqueezerIO/squeezer
cointop-sh,cointop,3200,https://github.com/topics/cointop-sh/cointop
bitcoin-wallet,bitcoin-wallet,2900,https://github.com/topics/bitcoin-wallet/bitcoin-wallet
ctubio,Krypto-trading-bot,2800,https://github.com/topics/ctubio/Krypto-trading-bot
lbryio,lbrycrd,2700,https://github.com/topics/lbryio/lbrycrd
bcoin-org,bcoin,2700,https://github.com/topics/bcoin-org/bcoin
stacks-network,stacks-blockchain,2700,https://github.com/topics/stacks-network/stacks-blockchain
twbs,bootstrap,158000,https://github.com/topics/twbs/bootstrap
ColorlibHQ,AdminLTE,41000,https://github.com/topics/ColorlibHQ/AdminLTE
tabler,tabler,25900,https://github.com/topics/tabler/tabler
mdbootstrap,mdb-ui-kit,22300,https://github.com/topics/mdbootstrap/mdb-ui-kit
react-bootstrap,react-bootstrap,20800,https://github.com/topics/react-bootstrap/react-bootstrap
ColorlibHQ,gentelella,20500,https://github.com/topics/ColorlibHQ/gentelella
verekia,js-stack-from-scratch,19100,https://github.com/topics/verekia/js-stack-from-scratch
bootstrap-vue,bootstrap-vue,13900,https://github.com/topics/bootstrap-vue/bootstrap-vue
thomaspark,bootswatch,13600,https://github.com/topics/thomaspark/bootswatch
uxsolutions,bootstrap-datepicker,12500,https://github.com/topics/uxsolutions/bootstrap-datepicker
wenzhixin,bootstrap-table,11300,https://github.com/topics/wenzhixin/bootstrap-table
coreui,coreui-free-bootstrap-admin-template,11200,https://github.com/topics/coreui/coreui-free-bootstrap-admin-template
reactstrap,reactstrap,10300,https://github.com/topics/reactstrap/reactstrap
Templarian,MaterialDesign,10100,https://github.com/topics/Templarian/MaterialDesign
snapappointments,bootstrap-select,9600,https://github.com/topics/snapappointments/bootstrap-select
mdbootstrap,material-design-for-bootstrap,9500,https://github.com/topics/mdbootstrap/material-design-for-bootstrap
StartBootstrap,startbootstrap-sb-admin-2,9200,https://github.com/topics/StartBootstrap/startbootstrap-sb-admin-2
ng-bootstrap,ng-bootstrap,7900,https://github.com/topics/ng-bootstrap/ng-bootstrap
BlackrockDigital,startbootstrap,7200,https://github.com/topics/BlackrockDigital/startbootstrap
olton,Metro-UI-CSS,6900,https://github.com/topics/olton/Metro-UI-CSS
twbs,icons,6100,https://github.com/topics/twbs/icons
febsteam,FEBS-Shiro,5700,https://github.com/topics/febsteam/FEBS-Shiro
valor-software,ngx-bootstrap,5400,https://github.com/topics/valor-software/ngx-bootstrap
kartik-v,bootstrap-fileinput,5200,https://github.com/topics/kartik-v/bootstrap-fileinput
Bttstrp,bootstrap-switch,5100,https://github.com/topics/Bttstrp/bootstrap-switch
jschr,bootstrap-modal,5000,https://github.com/topics/jschr/bootstrap-modal
givanz,VvvebJs,4900,https://github.com/topics/givanz/VvvebJs
cloudfavorites,favorites-web,4500,https://github.com/topics/cloudfavorites/favorites-web
seyhunak,twitter-bootstrap-rails,4500,https://github.com/topics/seyhunak/twitter-bootstrap-rails
cydrobolt,polr,4400,https://github.com/topics/cydrobolt/polr
ccxt,ccxt,24700,https://github.com/topics/ccxt/ccxt
discordjs,discord.js,19500,https://github.com/topics/discordjs/discord.js
python-telegram-bot,python-telegram-bot,18700,https://github.com/topics/python-telegram-bot/python-telegram-bot
hubotio,hubot,16200,https://github.com/topics/hubotio/hubot
InstaPy,InstaPy,14200,https://github.com/topics/InstaPy/InstaPy
RasaHQ,rasa,14100,https://github.com/topics/RasaHQ/rasa
wechaty,wechaty,12800,https://github.com/topics/wechaty/wechaty
gunthercox,ChatterBot,12300,https://github.com/topics/gunthercox/ChatterBot
tgbot-collection,YYeTsBot,11300,https://github.com/topics/tgbot-collection/YYeTsBot
botpress,botpress,9700,https://github.com/topics/botpress/botpress
sfyc23,EverydayWechat,9000,https://github.com/topics/sfyc23/EverydayWechat
leon-ai,leon,8800,https://github.com/topics/leon-ai/leon
microsoft,ailab,7000,https://github.com/topics/microsoft/ailab
EZFNDEV,EZFN-Lobbybot,6900,https://github.com/topics/EZFNDEV/EZFN-Lobbybot
microsoft,botframework-sdk,6800,https://github.com/topics/microsoft/botframework-sdk
pedroslopez,whatsapp-web.js,6500,https://github.com/topics/pedroslopez/whatsapp-web.js
yagop,node-telegram-bot-api,6200,https://github.com/topics/yagop/node-telegram-bot-api
maxbbraun,trump2cash,6100,https://github.com/topics/maxbbraun/trump2cash
deepmipt,DeepPavlov,5800,https://github.com/topics/deepmipt/DeepPavlov
telegraf,telegraf,5700,https://github.com/topics/telegraf/telegraf
botman,botman,5600,https://github.com/topics/botman/botman
Mrs4s,go-cqhttp,5000,https://github.com/topics/Mrs4s/go-cqhttp
axa-group,nlp.js,4900,https://github.com/topics/axa-group/nlp.js
jef,streetmerchant,4800,https://github.com/topics/jef/streetmerchant
ohld,igbot,4200,https://github.com/topics/ohld/igbot
BotsAppOfficial,BotsApp,4200,https://github.com/topics/BotsAppOfficial/BotsApp
jesse-ai,jesse,3900,https://github.com/topics/jesse-ai/jesse
orkestral,venom,3900,https://github.com/topics/orkestral/venom
chrisleekr,binance-trading-bot,3900,https://github.com/topics/chrisleekr/binance-trading-bot
Yoctol,bottender,3900,https://github.com/topics/Yoctol/bottender
Genymobile,scrcpy,65900,https://github.com/topics/Genymobile/scrcpy
neovim,neovim,54100,https://github.com/topics/neovim/neovim
git,git,42300,https://github.com/topics/git/git
obsproject,obs-studio,38600,https://github.com/topics/obsproject/obs-studio
fffaraz,awesome-cpp,37700,https://github.com/topics/fffaraz/awesome-cpp
serhii-londar,open-source-mac-os-apps,30400,https://github.com/topics/serhii-londar/open-source-mac-os-apps
FFmpeg,FFmpeg,29900,https://github.com/topics/FFmpeg/FFmpeg
vim,vim,27200,https://github.com/topics/vim/vim
curl,curl,25200,https://github.com/topics/curl/curl
huihut,interview,24400,https://github.com/topics/huihut/interview
ggreer,the_silver_searcher,23700,https://github.com/topics/ggreer/the_silver_searcher
ruby,ruby,19200,https://github.com/topics/ruby/ruby
mpv-player,mpv,18800,https://github.com/topics/mpv-player/mpv
pbatard,rufus,18400,https://github.com/topics/pbatard/rufus
ossrs,srs,18200,https://github.com/topics/ossrs/srs
google,flatbuffers,18000,https://github.com/topics/google/flatbuffers
oracle,graal,17100,https://github.com/topics/oracle/graal
radareorg,radare2,16300,https://github.com/topics/radareorg/radare2
microsoft,vcpkg,15900,https://github.com/topics/microsoft/vcpkg
shadowsocks,shadowsocks-libev,14900,https://github.com/topics/shadowsocks/shadowsocks-libev
kovidgoyal,kitty,14800,https://github.com/topics/kovidgoyal/kitty
allinurl,goaccess,14800,https://github.com/topics/allinurl/goaccess
hashcat,hashcat,14600,https://github.com/topics/hashcat/hashcat
jarun,nnn,14200,https://github.com/topics/jarun/nnn
TheAlgorithms,C,13600,https://github.com/topics/TheAlgorithms/C
facebook,infer,13300,https://github.com/topics/facebook/infer
CoatiSoftware,Sourcetrail,12700,https://github.com/topics/CoatiSoftware/Sourcetrail
qmk,qmk_firmware,12500,https://github.com/topics/qmk/qmk_firmware
s-matyukevich,raspberry-pi-os,11400,https://github.com/topics/s-matyukevich/raspberry-pi-os
skywind3000,kcp,11200,https://github.com/topics/skywind3000/kcp
